"Date","Price","Open","High","Low","Vol.","Change %"
"01/07/1997","1,593.81","1,442.65","1,595.76","1,432.42","","10.52%"
"01/06/1997","1,442.07","1,407.07","1,458.85","1,375.45","","2.98%"
"01/05/1997","1,400.32","1,263.93","1,414.26","1,260.94","","11.07%"
"01/04/1997","1,260.76","1,211.28","1,267.41","1,194.16","","3.20%"
"01/03/1997","1,221.70","1,306.21","1,332.49","1,220.40","","-6.67%"
"01/02/1997","1,309.00","1,383.97","1,384.51","1,296.88","","-5.13%"
"01/01/1997","1,379.85","1,292.65","1,400.53","1,272.34","","6.88%"
"01/12/1996","1,291.03","1,294.78","1,328.95","1,251.03","","-0.12%"
"01/11/1996","1,292.61","1,223.72","1,293.75","1,165.81","","5.82%"
"01/10/1996","1,221.51","1,223.73","1,269.62","1,202.36","","-0.44%"
"01/09/1996","1,226.92","1,133.30","1,237.26","1,123.14","","7.48%"
"01/08/1996","1,141.50","1,081.34","1,154.03","1,080.41","","5.64%"
"01/07/1996","1,080.59","1,185.64","1,199.98","1,008.44","","-8.81%"
"01/06/1996","1,185.02","1,242.54","1,254.32","1,147.58","","-4.70%"
"01/05/1996","1,243.43","1,190.48","1,252.92","1,163.02","","4.44%"
"01/04/1996","1,190.52","1,105.77","1,191.17","1,092.23","","8.09%"
"01/03/1996","1,101.40","1,098.94","1,119.89","1,057.73","","0.12%"
"01/02/1996","1,100.05","1,058.26","1,122.05","1,057.70","","3.80%"
"01/01/1996","1,059.79","1,052.83","1,059.81","969.95","","0.73%"
"01/12/1995","1,052.13","1,060.66","1,075.14","1,001.37","","-0.67%"
"01/11/1995","1,059.20","1,037.30","1,068.80","1,016.36","","2.23%"
"01/10/1995","1,036.06","1,041.39","1,050.69","956.98","","-0.72%"
"01/09/1995","1,043.54","1,019.42","1,070.47","1,008.38","","2.30%"
"01/08/1995","1,020.11","1,001.57","1,035.35","970.60","","1.89%"
"01/07/1995","1,001.21","933.99","1,011.90","931.95","","7.26%"
"01/06/1995","933.45","865.67","940.21","863.76","","7.97%"
"01/05/1995","864.58","844.72","886.10","839.26","","2.44%"
"01/04/1995","843.98","816.06","844.45","810.82","","3.28%"
"01/03/1995","817.21","794.33","830.01","790.23","","2.96%"
"01/02/1995","793.73","756.68","796.24","755.20","","5.10%"
"01/01/1995","755.20","751.31","774.35","740.44","","0.43%"
"01/12/1994","751.96","748.83","752.21","710.87","","0.22%"
"01/11/1994","750.32","776.25","777.52","728.72","","-3.49%"
"01/10/1994","777.49","764.47","778.88","737.59","","1.73%"
"01/09/1994","764.29","763.00","779.73","752.35","","-0.17%"
"01/08/1994","765.62","722.84","767.67","715.77","","6.02%"
"01/07/1994","722.16","706.29","726.06","699.37","","2.29%"
"01/06/1994","705.96","735.01","744.97","690.85","","-3.98%"
"01/05/1994","735.19","735.01","742.68","703.78","","0.18%"
"01/04/1994","733.84","737.13","755.60","703.15","","-1.29%"
"01/03/1994","743.46","793.35","804.53","731.74","","-6.19%"
"01/02/1994","792.50","799.99","800.51","767.07","","-1.00%"
"01/01/1994","800.47","777.29","800.70","768.34","","3.05%"
"01/12/1993","776.80","757.40","777.02","750.25","","2.97%"
"01/11/1993","754.39","779.78","786.26","737.53","","-3.19%"
"01/10/1993","779.26","762.52","791.30","758.78","","2.16%"
"01/09/1993","762.78","742.79","766.67","724.32","","2.68%"
"01/08/1993","742.84","705.06","743.14","704.70","","5.41%"
"01/07/1993","704.70","704.42","714.12","694.49","","0.11%"
"01/06/1993","703.95","701.16","706.64","682.83","","0.49%"
"01/05/1993","700.53","662.29","707.29","661.24","","5.91%"
"01/04/1993","661.42","690.24","691.22","644.59","","-4.16%"
"01/03/1993","690.13","671.84","697.52","668.55","","2.89%"
"01/02/1993","670.77","696.79","711.29","647.69","","-3.67%"
"01/01/1993","696.34","676.78","711.29","670.40","","2.86%"
"01/12/1992","676.95","652.34","676.95","648.69","","3.71%"
"01/11/1992","652.73","605.48","652.77","603.23","","7.86%"
"01/10/1992","605.17","582.48","606.71","551.64","","3.75%"
"01/09/1992","583.27","563.21","594.27","562.19","","3.58%"
"01/08/1992","563.12","580.75","583.90","550.23","","-3.05%"
"01/07/1992","580.83","563.36","581.11","553.74","","3.06%"
"01/06/1992","563.60","584.43","591.12","545.85","","-3.71%"
"01/05/1992","585.31","579.96","591.27","571.00","","1.15%"
"01/04/1992","578.68","601.58","603.70","557.03","","-4.16%"
"01/03/1992","603.77","633.85","637.25","599.41","","-4.69%"
"01/02/1992","633.47","619.77","646.11","616.83","","2.14%"
"01/01/1992","620.21","584.28","633.08","576.04","","5.78%"
"01/12/1991","586.34","522.23","586.35","518.53","","11.92%"
"01/11/1991","523.90","543.26","558.29","516.34","","-3.51%"
"01/10/1991","542.98","527.34","543.11","513.08","","3.06%"
"01/09/1991","526.88","526.01","529.29","510.97","","0.23%"
"01/08/1991","525.68","508.27","527.76","487.00","","4.71%"
"01/07/1991","502.04","502.04","502.21","471.17","","5.49%"
"01/06/1991","475.92","475.92","508.07","470.92","","-5.97%"
"01/05/1991","506.11","506.11","506.16","476.53","","4.41%"
"01/04/1991","484.72","484.72","512.75","479.07","","0.50%"
"01/03/1991","482.30","482.30","483.48","450.26","","6.46%"
"01/02/1991","453.05","453.05","454.47","413.45","","9.38%"
"01/01/1991","414.20","414.20","414.29","352.85","","10.80%"
"01/12/1990","373.84","373.84","378.03","359.05","","4.12%"
"01/11/1990","359.06","359.06","359.06","327.75","","8.86%"
"01/10/1990","329.84","329.84","360.97","322.93","","-4.26%"
"01/09/1990","344.51","344.51","385.19","334.54","","-9.63%"
"01/08/1990","381.21","381.21","438.59","359.67","","-13.01%"
"01/07/1990","438.24","438.24","470.30","436.76","","-5.20%"
"01/06/1990","462.29","462.29","469.42","453.10","","0.72%"
"01/05/1990","458.97","458.97","459.98","420.07","","9.26%"
"01/04/1990","420.07","420.07","438.50","416.95","","-3.55%"
"01/03/1990","435.54","435.54","443.31","424.44","","2.28%"
"01/02/1990","425.83","425.83","430.92","415.79","","2.41%"
"01/01/1990","415.81","415.81","461.72","409.98","","-8.58%"
"01/12/1989","454.82","454.82","459.40","431.70","","-0.28%"
"01/11/1989","456.09","456.09","457.83","446.72","","0.10%"
"01/10/1989","455.63","455.63","487.60","447.00","","-3.66%"
"01/09/1989","472.92","472.92","474.56","464.83","","0.76%"
"01/08/1989","469.33","469.33","469.42","452.41","","3.41%"
"01/07/1989","453.84","453.84","453.86","434.35","","4.26%"
"01/06/1989","435.29","435.29","454.59","431.72","","-2.44%"
"01/05/1989","446.17","446.17","446.25","425.68","","4.36%"
"01/04/1989","427.55","427.55","427.59","406.48","","5.12%"
"01/03/1989","406.73","406.73","409.86","397.68","","1.76%"
"01/02/1989","399.71","399.71","410.09","398.13","","-0.40%"
"01/01/1989","401.30","401.30","401.41","376.87","","5.22%"
