"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/1992","4.040","4.020","4.165","3.995","139.14K","0.62%"
"04/01/1992","4.015","4.120","4.120","3.945","14.85K","-3.46%"
"03/01/1992","4.159","4.110","4.225","4.010","186.66K","0.58%"
"02/01/1992","4.135","4.110","4.165","4.110","21.67K","-1.43%"
"01/01/1992","4.195","3.855","4.410","3.855","321.39K","7.23%"
"12/01/1991","3.912","4.130","4.130","3.840","14.92K","-4.42%"
"11/01/1991","4.093","4.020","4.120","4.020","0.08K","-0.78%"
"10/01/1991","4.125","4.195","4.260","4.030","213.27K","-1.15%"
"09/01/1991","4.173","3.943","4.220","3.898","20.70K","8.53%"
"08/01/1991","3.845","4.076","4.076","3.845","21.73K","-6.24%"
"07/01/1991","4.101","4.475","4.550","4.000","264.52K","-8.36%"
"06/01/1991","4.475","4.200","4.588","4.185","32.48K","8.04%"
"05/01/1991","4.142","4.025","4.230","3.955","211.77K","3.16%"
"04/01/1991","4.015","3.984","4.155","3.900","34.81K","3.16%"
"03/01/1991","3.892","3.770","4.240","3.735","327.16K","3.15%"
"02/01/1991","3.773","3.894","3.894","3.528","37.62K","-2.58%"
"01/01/1991","3.873","4.240","4.345","3.760","258.49K","-8.81%"
"12/01/1990","4.247","4.191","4.255","3.975","15.11K","1.65%"
"11/01/1990","4.178","4.220","4.310","4.080","0.06K","-0.52%"
"10/01/1990","4.200","4.810","4.820","4.055","249.17K","-13.08%"
"09/01/1990","4.832","4.785","4.956","4.785","10.94K","0.08%"
"08/01/1990","4.828","4.891","5.274","4.820","12.02K","-0.62%"
"07/01/1990","4.858","4.965","5.065","4.810","183.23K","-2.12%"
"06/01/1990","4.963","5.110","5.136","4.823","37.83K","-3.65%"
"05/01/1990","5.151","5.025","5.345","5.010","261.19K","2.71%"
"04/01/1990","5.015","5.019","5.232","4.954","19.77K","-0.12%"
"03/01/1990","5.021","5.200","5.235","4.900","160.36K","-3.54%"
"02/01/1990","5.205","5.360","5.400","4.233","48.48K","-1.23%"
"01/01/1990","5.270","5.225","5.445","5.176","281.36K","-0.06%"
"12/01/1989","5.273","5.743","5.760","5.200","40.23K","-8.30%"
"11/01/1989","5.750","5.217","5.905","5.217","24.05K","9.59%"
"10/01/1989","5.247","5.310","5.375","5.080","206.09K","-1.19%"
"09/01/1989","5.310","5.156","5.385","5.118","21.04K","3.59%"
"08/01/1989","5.126","5.332","5.372","5.126","0.02K","-4.22%"
"07/01/1989","5.352","5.340","5.495","5.190","194.11K","2.08%"
"06/01/1989","5.243","5.285","5.545","5.190","46.06K","-0.13%"
"05/01/1989","5.250","5.691","5.790","5.120","215.01K","-7.98%"
"04/01/1989","5.705","5.860","5.949","5.675","42.51K","-2.93%"
"03/01/1989","5.877","5.920","6.280","5.785","328.54K","-0.98%"
"02/01/1989","5.935","5.925","6.075","5.885","35.93K","0.85%"
"01/01/1989","5.885","6.150","6.310","5.830","244.41K","-4.00%"
